exp,operadors,seed,h_inicial,h_final,temps_ms,nodes
1,SwapGroups,523,4476,2804,2707,7890,373,75
1,SwapGroups,87,4536,7195,2768,3112,238,73
1,SwapGroups,999,4272,6784,2589,7220,237,76
1,SwapGroups,341,4115,0386,2561,1216,205,59
1,SwapGroups,712,4194,9976,2878,0319,260,79
1,SwapGroups,65,4404,5209,2673,5934,297,94
1,SwapGroups,488,4783,4752,2986,2016,196,62
1,SwapGroups,230,4022,8575,2303,0540,268,85
1,SwapGroups,901,4556,2118,2936,8126,256,79
1,SwapGroups,144,4928,1206,2712,6523,270,82
1,SwapGroups,378,4529,2929,2945,2886,239,73
1,SwapGroups,654,4394,3470,2655,9217,212,69
1,SwapGroups,29,4559,8893,2697,8744,269,84
1,SwapGroups,810,4533,7369,2614,5057,289,90
1,SwapGroups,472,4436,0274,2589,4781,194,61
1,SwapGroups,193,4363,4087,2588,6519,248,78
1,SwapGroups,556,4308,0856,2681,6427,278,89
1,SwapGroups,721,4461,6924,2498,2723,266,84
1,SwapGroups,88,4418,0829,2806,0408,220,69
1,SwapGroups,402,4736,2363,2547,6500,240,72
1,SwapGroups,615,4372,7612,2400,9705,309,97
1,SwapGroups,777,4368,2227,2723,1092,313,97
1,SwapGroups,5,4249,9133,2888,3942,237,75
1,SwapGroups,268,4892,3016,2777,9660,249,76
1,SwapGroups,349,4453,8296,2859,7561,264,81
1,SwapGroups,920,4066,8267,2523,6549,269,85
1,SwapGroups,431,4298,6577,2652,3786,248,79
1,SwapGroups,602,4634,3454,2922,5324,219,68
1,SwapGroups,118,4423,8343,2560,5982,229,73
1,SwapGroups,745,4408,2882,2791,5359,282,89
1,SwapGroups,864,4398,1053,2550,6584,235,73
1,SwapGroups,52,4236,7193,2755,8192,245,78
1,SwapGroups,390,4544,9451,2769,0976,227,68
1,SwapGroups,281,4219,4437,2287,0055,267,83
1,SwapGroups,973,4355,5551,2383,9776,233,76
1,SwapGroups,167,4743,9834,2929,5029,233,72
1,SwapGroups,459,4467,6035,2602,5230,261,83
1,SwapGroups,630,4738,0674,2748,0662,280,85
1,SwapGroups,204,4470,0917,2716,7440,223,70
1,SwapGroups,851,4536,3848,2519,8856,264,80
1,SwapGroups,76,4328,7309,2717,3585,233,74
1,SwapGroups,538,4143,7962,2570,4135,226,71
1,SwapGroups,692,4204,7990,2938,2991,267,84
1,SwapGroups,314,4370,7491,2596,1820,265,82
1,SwapGroups,947,4531,3997,2481,7566,266,80
1,SwapGroups,183,4321,6196,2375,9976,276,86
1,SwapGroups,420,4610,5805,2713,3776,272,85
1,SwapGroups,559,4466,8999,2746,9098,287,89
1,SwapGroups,601,4380,3044,2936,6397,226,69
1,SwapGroups,732,4246,9182,2550,1870,269,85
1,SwapGroups,11,4188,0203,2714,3516,223,70
1,SwapGroups,298,4424,5020,2513,1071,300,93
1,SwapGroups,467,4541,6108,3021,0559,259,82
1,SwapGroups,825,4186,9332,2523,3752,245,79
1,SwapGroups,940,4320,3678,2641,1052,235,75
1,SwapGroups,156,4596,0893,2715,8283,231,71
1,SwapGroups,377,4306,4240,2720,7263,284,87
1,SwapGroups,688,4311,0369,2738,9410,240,75
1,SwapGroups,249,4233,2904,2610,9640,241,76
1,SwapGroups,563,4351,7908,2713,5475,239,72
1,SwapGroups,704,5198,7009,3255,2729,285,87
1,SwapGroups,92,4370,0155,2578,9230,255,80
1,SwapGroups,815,4561,4866,2688,9610,240,75
1,SwapGroups,333,4295,6965,2406,7754,223,72
1,SwapGroups,478,4289,7461,2592,3221,282,87
1,SwapGroups,690,4551,7204,2536,5209,259,81
1,SwapGroups,27,4170,3282,2509,1611,258,78
1,SwapGroups,954,4209,4421,2671,0179,274,85
1,SwapGroups,382,4508,3506,2423,5888,299,92
1,SwapGroups,611,4053,5665,2157,9337,244,78
1,SwapGroups,743,4549,3612,2725,9364,244,77
1,SwapGroups,159,4516,8542,2623,5285,289,89
1,SwapGroups,888,4213,0156,2366,9944,237,74
1,SwapGroups,266,4404,8493,2943,8017,275,85
1,SwapGroups,531,4198,3596,2526,0015,298,92
1,SwapGroups,679,4462,0202,2791,8340,272,84
1,SwapGroups,803,4346,0275,2671,7569,228,71
1,SwapGroups,47,4278,4502,3054,3454,177,57
1,SwapGroups,995,4643,4686,2699,9927,276,86
1,SwapGroups,214,4504,2909,2855,4785,223,70
1,SwapGroups,362,4664,4375,2990,5892,255,80
1,SwapGroups,580,4465,0212,2990,6534,204,65
1,SwapGroups,721,4276,6908,2639,5769,244,76
1,SwapGroups,134,4475,1705,2727,9869,299,80
1,SwapGroups,846,4568,7778,2648,5130,671,80
1,SwapGroups,271,4448,4275,2714,4380,521,74
1,SwapGroups,498,4447,7832,2433,7232,555,80
1,SwapGroups,617,4349,3345,2629,1374,640,91
1,SwapGroups,39,4160,5522,2355,9266,585,83
1,SwapGroups,902,4121,2859,2413,0782,547,78
1,SwapGroups,455,4663,2660,2955,9195,561,84
1,SwapGroups,768,4527,5606,2501,8143,682,96
1,SwapGroups,120,4506,8032,2338,4742,1024,102
1,SwapGroups,593,4206,8119,2379,8535,507,73
1,SwapGroups,834,4699,3633,2676,7741,665,95
1,SwapGroups,206,4204,9443,2722,4444,460,67
1,SwapGroups,319,4296,1920,2458,7132,589,85
1,SwapGroups,650,4559,8209,2643,2895,556,82
1,SwapGroups,77,4505,7079,2507,9855,539,77
1,SwapGroups,982,4425,4099,2617,2858,503,72
1,MoveGroup,523,4355,3609,2864,5718,171,83
1,MoveGroup,87,4277,5250,2835,4884,118,76
1,MoveGroup,999,4528,9695,2958,3583,80,52
1,MoveGroup,341,4085,7298,2782,8204,85,56
1,MoveGroup,712,4166,0334,3113,5629,88,57
1,MoveGroup,65,4477,4331,2911,6174,98,64
1,MoveGroup,488,4649,7288,3157,0458,84,57
1,MoveGroup,230,4129,5825,2622,2842,87,55
1,MoveGroup,901,4653,3377,3173,3246,111,72
1,MoveGroup,144,4751,6067,2839,8361,130,77
1,MoveGroup,378,4195,5726,3174,2217,71,49
1,MoveGroup,654,4287,2369,2754,6056,103,68
1,MoveGroup,29,4516,8816,2782,2325,110,70
1,MoveGroup,810,4579,3298,2835,1223,111,70
1,MoveGroup,472,4245,1615,2693,4379,92,62
1,MoveGroup,193,4122,8782,2827,1834,77,53
1,MoveGroup,556,4237,2685,3035,0776,87,60
1,MoveGroup,721,4419,4468,2925,1601,103,67
1,MoveGroup,88,4639,9080,3005,2093,124,76
1,MoveGroup,402,4489,4925,2827,6226,90,60
1,MoveGroup,615,4201,1321,2879,8983,83,55
1,MoveGroup,777,4525,7874,2957,2571,129,78
1,MoveGroup,5,4263,5418,2935,3160,101,60
1,MoveGroup,268,4601,0642,2847,6479,100,63
1,MoveGroup,349,4448,1338,3023,7502,118,81
1,MoveGroup,920,4126,4833,2735,6782,77,54
1,MoveGroup,431,4500,9990,2997,2721,92,63
1,MoveGroup,602,4515,9947,2969,8340,110,75
1,MoveGroup,118,4322,5169,2873,9571,77,53
1,MoveGroup,745,4463,1096,2905,5763,111,72
1,MoveGroup,864,4226,9640,2896,4178,74,49
1,MoveGroup,52,4036,7464,3108,9747,75,47
1,MoveGroup,390,4798,7989,2857,7459,135,84
1,MoveGroup,281,4257,7944,2692,5129,95,66
1,MoveGroup,973,4229,1012,2755,1612,98,57
1,MoveGroup,167,4659,5990,3107,9974,109,72
1,MoveGroup,459,4318,2245,2800,2667,96,64
1,MoveGroup,630,4776,2652,2825,5241,115,75
1,MoveGroup,204,4850,8424,2871,4951,147,85
1,MoveGroup,851,4591,6655,2637,8390,140,89
1,MoveGroup,76,4308,2431,2923,5402,101,65
1,MoveGroup,538,4462,6747,2726,1848,114,73
1,MoveGroup,692,4216,6764,3078,9125,96,63
1,MoveGroup,314,4390,2948,2838,5233,118,74
1,MoveGroup,947,4304,9457,3016,3425,85,53
1,MoveGroup,183,4472,3921,2659,8295,120,76
1,MoveGroup,420,4567,2637,2933,7085,114,68
1,MoveGroup,559,4633,9689,2922,4193,102,63
1,MoveGroup,601,4301,5900,3026,5370,103,62
1,MoveGroup,732,4172,1246,2882,8037,112,54
1,MoveGroup,11,4232,6081,2949,3518,116,61
1,MoveGroup,298,4199,2390,2694,4566,127,73
1,MoveGroup,467,4670,4049,3251,6704,144,71
1,MoveGroup,825,3807,8111,2751,4737,107,53
1,MoveGroup,940,4410,4526,2954,5390,100,59
1,MoveGroup,156,4447,2384,2750,6238,121,72
1,MoveGroup,377,4430,6234,2867,4915,107,66
1,MoveGroup,688,4293,9754,2842,4932,129,78
1,MoveGroup,249,4302,5421,3226,3180,68,36
1,MoveGroup,563,4799,6492,2905,8637,133,80
1,MoveGroup,704,4921,2832,3159,4051,134,82
1,MoveGroup,92,4395,3050,2901,6656,103,64
1,MoveGroup,815,4628,1059,2742,8039,148,94
1,MoveGroup,333,4107,4858,2637,5428,92,56
1,MoveGroup,478,4251,3646,2842,9239,106,64
1,MoveGroup,690,4310,7237,2695,4918,124,79
1,MoveGroup,27,3952,3874,2656,7672,92,59
1,MoveGroup,954,4301,4821,2732,4819,122,84
1,MoveGroup,382,4297,5249,2641,5594,110,72
1,MoveGroup,611,3917,5981,2767,5302,59,42
1,MoveGroup,743,4451,5588,3113,7658,96,65
1,MoveGroup,159,4474,8482,2788,7643,121,81
1,MoveGroup,888,4317,2657,2594,2417,109,72
1,MoveGroup,266,4422,4554,3103,9973,119,81
1,MoveGroup,531,4192,5221,2670,9820,93,60
1,MoveGroup,679,4390,3699,2999,4832,108,72
1,MoveGroup,803,4624,6723,2863,3684,100,63
1,MoveGroup,47,4332,3898,3228,4758,85,57
1,MoveGroup,995,4642,7640,2778,8208,127,79
1,MoveGroup,214,4643,7079,3100,8681,92,61
1,MoveGroup,362,4468,2193,3256,2147,79,52
1,MoveGroup,580,4262,1609,3383,0141,62,41
1,MoveGroup,721,4372,9836,2729,6672,126,82
1,MoveGroup,134,4088,7023,2968,1779,75,50
1,MoveGroup,846,4390,6114,2757,6418,123,78
1,MoveGroup,271,4171,0490,2850,0303,109,71
1,MoveGroup,498,4392,9922,2534,7656,142,90
1,MoveGroup,617,4547,9793,2810,4586,115,75
1,MoveGroup,39,4370,3743,2726,5292,92,61
1,MoveGroup,902,4402,7663,2686,0559,104,69
1,MoveGroup,455,4578,1435,3149,1685,109,66
1,MoveGroup,768,4227,9275,2531,3785,119,78
1,MoveGroup,120,4168,8764,2647,4218,116,77
1,MoveGroup,593,4329,0379,2631,0098,120,80
1,MoveGroup,834,4557,0955,3035,1300,74,50
1,MoveGroup,206,4383,0617,2906,0993,87,58
1,MoveGroup,319,4188,0823,2755,8420,82,56
1,MoveGroup,650,4413,8547,2978,2942,99,67
1,MoveGroup,77,4053,1832,2808,2820,94,57
1,MoveGroup,982,4718,3414,2816,2674,103,67
1,SwapOrder,523,4279,4725,3860,8519,6,33
1,SwapOrder,87,4603,0908,4205,5179,5,22
1,SwapOrder,999,4256,0698,3990,1438,4,20
1,SwapOrder,341,4065,8283,3735,8246,5,26
1,SwapOrder,712,4205,6581,3947,1852,4,20
1,SwapOrder,65,4331,2097,4133,9645,4,20
1,SwapOrder,488,4536,8595,4146,6323,4,24
1,SwapOrder,230,3907,5184,3519,2670,3,25
1,SwapOrder,901,4593,6013,4289,5670,4,22
1,SwapOrder,144,4551,1437,4137,2711,4,23
1,SwapOrder,378,4419,0260,3922,5869,4,32
1,SwapOrder,654,4260,3403,3977,8057,3,20
1,SwapOrder,29,4369,0821,4068,5415,3,18
1,SwapOrder,810,4282,4446,4012,1510,3,20
1,SwapOrder,472,4330,1128,3999,1124,4,29
1,SwapOrder,193,4349,1063,3955,2033,5,29
1,SwapOrder,556,4237,2445,3984,4129,3,19
1,SwapOrder,721,4493,1551,4152,1941,4,24
1,SwapOrder,88,4338,4427,3976,2166,3,21
1,SwapOrder,402,4660,4693,4235,3937,3,20
1,SwapOrder,615,4324,2235,3953,0524,5,31
1,SwapOrder,777,4443,2754,4210,8794,3,16
1,SwapOrder,5,4374,7719,4089,9029,4,24
1,SwapOrder,268,4710,9018,4255,5997,4,23
1,SwapOrder,349,4684,9034,4386,2102,3,17
1,SwapOrder,920,4028,8498,3724,7782,4,21
1,SwapOrder,431,4432,2011,4229,4215,3,18
1,SwapOrder,602,4551,6791,4221,1332,3,23
1,SwapOrder,118,4248,3959,3993,2294,4,26
1,SwapOrder,745,4273,8376,3847,1514,5,26
1,SwapOrder,864,4159,7943,3928,2945,3,20
1,SwapOrder,52,4395,8257,3891,4694,4,30
1,SwapOrder,390,4742,1726,4386,6975,3,21
1,SwapOrder,281,4180,4250,3764,8481,6,26
1,SwapOrder,973,4427,4803,4053,0735,5,21
1,SwapOrder,167,4841,0635,4373,5015,5,26
1,SwapOrder,459,4468,1837,4163,9531,3,20
1,SwapOrder,630,4818,3310,4507,1620,3,19
1,SwapOrder,204,4665,8929,4269,3076,5,28
1,SwapOrder,851,4385,7052,4010,9197,4,20
1,SwapOrder,76,4423,2877,4132,1448,3,25
1,SwapOrder,538,4259,6514,4077,5164,5,25
1,SwapOrder,692,4246,9640,3796,5753,5,22
1,SwapOrder,314,4821,2515,4352,9804,4,25
1,SwapOrder,947,4429,1529,4104,3337,3,18
1,SwapOrder,183,4579,5302,4051,9753,4,25
1,SwapOrder,420,4559,1303,4291,5104,6,22
1,SwapOrder,559,4403,2993,4138,5011,2,17
1,SwapOrder,601,4301,8288,3961,7461,5,29
1,SwapOrder,732,4280,0166,3942,6937,3,25
1,SwapOrder,11,4396,9139,4019,2948,4,25
1,SwapOrder,298,4290,5465,3891,8518,4,27
1,SwapOrder,467,4457,5856,4132,5989,3,23
1,SwapOrder,825,4094,8983,3790,9520,4,26
1,SwapOrder,940,4401,1953,4098,9544,6,23
1,SwapOrder,156,4476,6425,4201,7929,4,24
1,SwapOrder,377,4254,5506,4024,6440,3,19
1,SwapOrder,688,4408,1752,4160,1363,5,24
1,SwapOrder,249,4329,6460,3935,2296,4,27
1,SwapOrder,563,4743,9886,4487,7824,3,19
1,SwapOrder,704,5075,3454,4625,0982,4,28
1,SwapOrder,92,4483,3589,4059,4426,4,23
1,SwapOrder,815,4774,0312,4327,3696,4,22
1,SwapOrder,333,4410,0801,4209,3284,3,17
1,SwapOrder,478,4633,1574,4027,7635,6,35
1,SwapOrder,690,4659,0529,4176,8128,4,28
1,SwapOrder,27,4007,5568,3597,6453,5,26
1,SwapOrder,954,4647,1161,4126,1452,5,30
1,SwapOrder,382,4127,4524,3834,4438,3,19
1,SwapOrder,611,4077,4245,3645,7413,4,32
1,SwapOrder,743,4664,6926,4194,3834,5,27
1,SwapOrder,159,4501,0926,4047,6328,3,22
1,SwapOrder,888,4142,6056,3823,3083,6,31
1,SwapOrder,266,4481,2313,4012,1067,3,22
1,SwapOrder,531,4085,0192,3793,9645,3,22
1,SwapOrder,679,4452,8678,4070,8986,3,22
1,SwapOrder,803,4659,1330,4304,1606,3,22
1,SwapOrder,47,4458,6168,4084,0661,3,25
1,SwapOrder,995,4537,3425,4251,5922,3,21
1,SwapOrder,214,4725,2259,4301,3093,4,25
1,SwapOrder,362,4611,8229,4212,7124,4,19
1,SwapOrder,580,4514,8801,4132,6268,4,21
1,SwapOrder,721,4444,5214,3995,8578,4,23
1,SwapOrder,134,4255,8461,3889,3008,4,26
1,SwapOrder,846,4445,4138,4214,8669,3,19
1,SwapOrder,271,4274,4150,3992,9992,5,28
1,SwapOrder,498,4363,2733,4024,7174,3,21
1,SwapOrder,617,4641,9369,4181,5916,3,24
1,SwapOrder,39,4329,6196,4039,2138,4,24
1,SwapOrder,902,4296,9303,3841,2620,3,25
1,SwapOrder,455,4891,4977,4566,8337,3,19
1,SwapOrder,768,4417,0342,4158,4619,3,24
1,SwapOrder,120,4218,9017,3956,3294,4,20
1,SwapOrder,593,4103,5852,3724,1822,3,25
1,SwapOrder,834,4625,9413,4217,2308,3,25
1,SwapOrder,206,4205,5849,3998,7287,2,15
1,SwapOrder,319,4250,5999,3864,3201,4,23
1,SwapOrder,650,4489,2604,4049,6594,3,22
1,SwapOrder,77,4114,5132,3714,5444,4,23
1,SwapOrder,982,4580,0828,4096,1913,3,26
1,SwapGroups+MoveGroup,523,4279,2326,2654,1793,722,72
1,SwapGroups+MoveGroup,87,4357,6623,2742,8340,715,81
1,SwapGroups+MoveGroup,999,4287,5162,2564,1947,732,82
1,SwapGroups+MoveGroup,341,4159,1185,2442,2542,758,87
1,SwapGroups+MoveGroup,712,4338,7682,2911,7940,661,77
1,SwapGroups+MoveGroup,65,4556,2795,2641,4299,776,89
1,SwapGroups+MoveGroup,488,4583,6185,2886,9994,747,84
1,SwapGroups+MoveGroup,230,3874,3599,2294,5003,667,75
1,SwapGroups+MoveGroup,901,4553,4686,2890,5067,733,80
1,SwapGroups+MoveGroup,144,4950,5749,2604,1261,739,83
1,SwapGroups+MoveGroup,378,4299,8537,2921,3222,686,79
1,SwapGroups+MoveGroup,654,4275,7727,2563,2703,700,76
1,SwapGroups+MoveGroup,29,4519,0863,2627,1387,740,84
1,SwapGroups+MoveGroup,810,4553,9152,2506,9043,694,80
1,SwapGroups+MoveGroup,472,4521,1059,2476,6659,679,75
1,SwapGroups+MoveGroup,193,4107,0854,2570,5769,711,85
1,SwapGroups+MoveGroup,556,4481,8489,2667,1392,696,79
1,SwapGroups+MoveGroup,721,4311,6858,2605,7037,629,75
1,SwapGroups+MoveGroup,88,4421,2522,2780,3797,752,86
1,SwapGroups+MoveGroup,402,4654,0680,2523,7895,662,76
1,SwapGroups+MoveGroup,615,4188,6753,2401,9241,687,82
1,SwapGroups+MoveGroup,777,4231,7346,2733,1589,763,88
1,SwapGroups+MoveGroup,5,4243,7719,2629,5273,924,109
1,SwapGroups+MoveGroup,268,4608,8086,2652,4580,670,78
1,SwapGroups+MoveGroup,349,4452,5409,2807,5633,680,79
1,SwapGroups+MoveGroup,920,4155,0539,2506,4788,815,93
1,SwapGroups+MoveGroup,431,4546,0815,2639,5116,667,77
1,SwapGroups+MoveGroup,602,4573,7095,2793,7283,695,79
1,SwapGroups+MoveGroup,118,4319,1567,2486,3516,681,81
1,SwapGroups+MoveGroup,745,4409,1898,2733,9740,718,82
1,SwapGroups+MoveGroup,864,4187,5432,2410,4350,659,79
1,SwapGroups+MoveGroup,52,4181,8650,2694,5024,672,78
1,SwapGroups+MoveGroup,390,4760,8741,2712,1500,716,84
1,SwapGroups+MoveGroup,281,4030,8142,2242,5670,773,92
1,SwapGroups+MoveGroup,973,4447,8194,2281,8308,739,87
1,SwapGroups+MoveGroup,167,4707,2206,2799,6001,762,85
1,SwapGroups+MoveGroup,459,4258,6046,2487,8602,849,98
1,SwapGroups+MoveGroup,630,4564,4750,2693,1409,675,77
1,SwapGroups+MoveGroup,204,4580,1246,2642,8233,675,79
1,SwapGroups+MoveGroup,851,4159,1384,2431,9644,703,80
1,SwapGroups+MoveGroup,76,4314,7130,2667,7901,790,91
1,SwapGroups+MoveGroup,538,4359,6099,2492,3476,745,88
1,SwapGroups+MoveGroup,692,4151,9090,2868,9966,672,79
1,SwapGroups+MoveGroup,314,4449,0551,2543,7149,660,76
1,SwapGroups+MoveGroup,947,4452,2364,2404,1387,712,83
1,SwapGroups+MoveGroup,183,4158,0431,2367,6508,704,80
1,SwapGroups+MoveGroup,420,4616,4086,2763,7695,751,83
1,SwapGroups+MoveGroup,559,4515,3616,2703,7805,702,81
1,SwapGroups+MoveGroup,601,4239,0028,2834,5443,787,89
1,SwapGroups+MoveGroup,732,4315,7158,2487,6758,750,86
1,SwapGroups+MoveGroup,11,4300,4234,2729,5413,683,77
1,SwapGroups+MoveGroup,298,4158,6541,2414,6276,784,89
1,SwapGroups+MoveGroup,467,4724,3179,3053,1011,740,81
1,SwapGroups+MoveGroup,825,4073,9148,2388,2940,787,90
1,SwapGroups+MoveGroup,940,4450,5324,2599,3532,966,96
1,SwapGroups+MoveGroup,156,4454,8518,2633,1245,713,79
1,SwapGroups+MoveGroup,377,4169,0292,2600,8748,611,71
1,SwapGroups+MoveGroup,688,4352,3611,2622,8286,898,101
1,SwapGroups+MoveGroup,249,4337,4281,2586,0288,512,79
1,SwapGroups+MoveGroup,563,4493,2258,2664,9616,709,81
1,SwapGroups+MoveGroup,704,4991,0584,3090,7135,752,85
1,SwapGroups+MoveGroup,92,4535,1436,2631,6456,789,93
1,SwapGroups+MoveGroup,815,4655,6338,2656,4688,839,95
1,SwapGroups+MoveGroup,333,4062,6111,2354,8125,675,79
1,SwapGroups+MoveGroup,478,4426,6108,2481,9509,779,90
1,SwapGroups+MoveGroup,690,4386,3418,2548,7981,1077,94
1,SwapGroups+MoveGroup,27,4248,3889,2505,2762,608,72
1,SwapGroups+MoveGroup,954,4233,6512,2638,7235,767,90
1,SwapGroups+MoveGroup,382,4451,6135,2499,5278,632,77
1,SwapGroups+MoveGroup,611,4021,8248,2183,5794,817,102
1,SwapGroups+MoveGroup,743,4677,3525,2701,9748,746,86
1,SwapGroups+MoveGroup,159,4445,0066,2584,8184,835,98
1,SwapGroups+MoveGroup,888,4279,1433,2353,0218,878,101
1,SwapGroups+MoveGroup,266,4447,2640,2892,1175,740,85
1,SwapGroups+MoveGroup,531,4151,1423,2456,6080,869,96
1,SwapGroups+MoveGroup,679,4615,7577,2811,9488,777,92
1,SwapGroups+MoveGroup,803,4427,2360,2560,9610,622,71
1,SwapGroups+MoveGroup,47,4278,4890,2941,8735,728,85
1,SwapGroups+MoveGroup,995,4766,7151,2646,4617,758,85
1,SwapGroups+MoveGroup,214,4515,1966,2891,5767,756,85
1,SwapGroups+MoveGroup,362,4620,3701,2894,9484,827,96
1,SwapGroups+MoveGroup,580,4588,6627,2915,0486,799,93
1,SwapGroups+MoveGroup,721,4346,4929,2550,2965,751,84
1,SwapGroups+MoveGroup,134,4122,8980,2699,4403,924,102
1,SwapGroups+MoveGroup,846,4262,5287,2643,6085,698,87
1,SwapGroups+MoveGroup,271,4265,4185,2702,8791,334,79
1,SwapGroups+MoveGroup,498,4436,8008,2391,5831,392,93
1,SwapGroups+MoveGroup,617,4384,1204,2597,9171,360,88
1,SwapGroups+MoveGroup,39,4315,6516,2237,6632,380,93
